日付,時間帯,商品カテゴリ,売上
2021-08-18,15:00:00,カフェ,800
2021-08-18,15:00:00,入場料,1300
2021-08-18,15:00:00,物販,500
2021-08-18,16:00:00,カフェ,0
2021-08-18,16:00:00,入場料,2400
2021-08-18,17:00:00,カフェ,0
2021-08-18,17:00:00,入場料,600
2021-08-18,17:00:00,物販,600
2021-08-18,18:00:00,イベント,2000
2021-08-18,18:00:00,カフェ,8000
2021-08-18,18:00:00,入場料,19900
2021-08-19,09:00:00,入場料,11300
2021-08-19,10:00:00,入場料,1200
2021-08-19,11:00:00,カフェ,0
2021-08-19,11:00:00,入場料,0
2021-08-19,12:00:00,カフェ,0
2021-08-19,13:00:00,イベント,200
2021-08-19,13:00:00,カフェ,800
2021-08-19,13:00:00,入場料,1200
2021-08-19,14:00:00,カフェ,0
2021-08-19,15:00:00,入場料,1200
2021-08-19,16:00:00,カフェ,0
2021-08-19,17:00:00,イベント,1800
2021-08-19,17:00:00,カフェ,7200
2021-08-19,17:00:00,入場料,13800
2021-08-19,17:00:00,物販,2100
2021-08-27,16:00:00,物販,4260
2021-08-30,16:00:00,イベント,30000
2021-09-01,18:00:00,撮影料,36000
2021-09-08,08:00:00,物販,3720
2021-09-25,15:00:00,イベント,152600
2021-09-25,15:00:00,物販,1000
2021-09-29,17:00:00,イベント,3800
2021-10-01,09:00:00,カフェ,0
2021-10-01,09:00:00,入場料,1800
2021-10-01,10:00:00,イベント,400
2021-10-01,10:00:00,カフェ,1600
2021-10-01,10:00:00,入場料,600
2021-10-01,11:00:00,イベント,200
2021-10-01,11:00:00,カフェ,800
2021-10-01,11:00:00,入場料,600
2021-10-01,12:00:00,イベント,200
2021-10-01,12:00:00,カフェ,800
2021-10-01,12:00:00,入場料,1200
2021-10-01,13:00:00,イベント,600
2021-10-01,13:00:00,カフェ,2400
2021-10-01,13:00:00,入場料,5100
2021-10-01,14:00:00,カフェ,0
2021-10-01,14:00:00,入場料,600
2021-10-01,15:00:00,入場料,3600
2021-10-01,16:00:00,イベント,4200
2021-10-01,16:00:00,カフェ,16800
2021-10-01,16:00:00,入場料,19300
2021-10-01,18:00:00,カフェ,0
2021-10-01,18:00:00,物販,600
2021-10-01,19:00:00,イベント,200
2021-10-01,19:00:00,カフェ,800
2021-10-01,19:00:00,物販,600
2021-10-01,22:00:00,イベント,10000
2021-10-02,09:00:00,イベント,200
2021-10-02,09:00:00,カフェ,800
2021-10-02,09:00:00,入場料,600
2021-10-02,10:00:00,イベント,200
2021-10-02,10:00:00,カフェ,800
2021-10-02,10:00:00,入場料,1800
2021-10-02,10:00:00,物販,1600
2021-10-02,11:00:00,イベント,800
2021-10-02,11:00:00,カフェ,3200
2021-10-02,11:00:00,入場料,2400
2021-10-02,11:00:00,茶道,11500
2021-10-02,12:00:00,イベント,800
2021-10-02,12:00:00,カフェ,3200
2021-10-02,12:00:00,入場料,3000
2021-10-02,13:00:00,イベント,1000
2021-10-02,13:00:00,カフェ,4000
2021-10-02,13:00:00,入場料,6600
2021-10-02,13:00:00,物販,1300
2021-10-02,13:00:00,茶道,2000
2021-10-02,14:00:00,イベント,1800
2021-10-02,14:00:00,カフェ,7200
2021-10-02,14:00:00,入場料,4800
2021-10-02,15:00:00,イベント,2000
2021-10-02,15:00:00,カフェ,8000
2021-10-02,15:00:00,入場料,6000
2021-10-02,15:00:00,物販,1000
2021-10-02,16:00:00,カフェ,0
2021-10-02,16:00:00,入場料,600
2021-10-02,17:00:00,イベント,34800
2021-10-02,17:00:00,カフェ,23200
2021-10-02,17:00:00,入場料,44300
2021-10-02,17:00:00,物販,2000
2021-10-02,17:00:00,茶道,20000
2021-10-02,18:00:00,イベント,200
2021-10-02,18:00:00,カフェ,800
2021-10-02,18:00:00,入場料,7800
2021-10-03,09:00:00,イベント,200
2021-10-03,09:00:00,カフェ,800
2021-10-03,09:00:00,入場料,9000
2021-10-03,10:00:00,カフェ,0
2021-10-03,11:00:00,カフェ,0
2021-10-03,11:00:00,入場料,1800
2021-10-03,12:00:00,カフェ,0
2021-10-03,12:00:00,入場料,2500
2021-10-03,12:00:00,物販,500
2021-10-03,13:00:00,イベント,1200
2021-10-03,13:00:00,カフェ,4800
2021-10-03,13:00:00,入場料,6500
2021-10-03,14:00:00,イベント,800
2021-10-03,14:00:00,カフェ,3200
2021-10-03,14:00:00,入場料,7800
2021-10-03,15:00:00,イベント,600
2021-10-03,15:00:00,カフェ,2400
2021-10-03,15:00:00,入場料,1800
2021-10-03,15:00:00,物販,6060
2021-10-03,16:00:00,カフェ,0
2021-10-03,17:00:00,イベント,16000
2021-10-03,17:00:00,カフェ,42400
2021-10-03,17:00:00,入場料,55100
2021-10-03,17:00:00,物販,1000
2021-10-04,10:00:00,カフェ,0
2021-10-04,10:00:00,入場料,2400
2021-10-04,10:00:00,物販,1000
2021-10-04,11:00:00,カフェ,0
2021-10-04,11:00:00,物販,2520
2021-10-04,12:00:00,入場料,600
2021-10-04,12:00:00,物販,600
2021-10-04,13:00:00,カフェ,0
2021-10-04,13:00:00,入場料,1200
2021-10-04,14:00:00,入場料,600
2021-10-04,15:00:00,イベント,400
2021-10-04,15:00:00,カフェ,1600
2021-10-04,15:00:00,入場料,3000
2021-10-04,16:00:00,イベント,1000
2021-10-04,16:00:00,カフェ,4000
2021-10-04,16:00:00,入場料,1700
2021-10-04,17:00:00,イベント,1800
2021-10-04,17:00:00,カフェ,7200
2021-10-04,17:00:00,入場料,15700
2021-10-05,09:00:00,入場料,11400
2021-10-05,10:00:00,イベント,400
2021-10-05,10:00:00,カフェ,1600
2021-10-05,10:00:00,入場料,3000
2021-10-05,11:00:00,イベント,200
2021-10-05,11:00:00,カフェ,800
2021-10-05,11:00:00,入場料,4800
2021-10-05,12:00:00,イベント,200
2021-10-05,12:00:00,カフェ,800
2021-10-05,12:00:00,入場料,600
2021-10-05,13:00:00,イベント,200
2021-10-05,13:00:00,カフェ,800
2021-10-05,13:00:00,入場料,1400
2021-10-05,14:00:00,イベント,400
2021-10-05,14:00:00,カフェ,1600
2021-10-05,14:00:00,入場料,1200
2021-10-05,15:00:00,イベント,400
2021-10-05,15:00:00,カフェ,1600
2021-10-05,15:00:00,入場料,6000
2021-10-05,16:00:00,イベント,800
2021-10-05,16:00:00,カフェ,3200
2021-10-05,16:00:00,入場料,3000
2021-10-05,17:00:00,イベント,2000
2021-10-05,17:00:00,カフェ,8000
2021-10-05,17:00:00,入場料,21600
2021-10-06,09:00:00,カフェ,0
2021-10-06,09:00:00,入場料,1800
2021-10-06,10:00:00,イベント,400
2021-10-06,10:00:00,カフェ,1600
2021-10-06,10:00:00,入場料,6000
2021-10-06,11:00:00,イベント,600
2021-10-06,11:00:00,カフェ,2400
2021-10-06,11:00:00,入場料,2400
2021-10-06,12:00:00,カフェ,0
2021-10-06,12:00:00,入場料,0
2021-10-06,12:00:00,物販,600
2021-10-06,13:00:00,カフェ,0
2021-10-06,13:00:00,入場料,1800
2021-10-06,13:00:00,物販,1100
2021-10-06,14:00:00,カフェ,0
2021-10-06,14:00:00,入場料,600
2021-10-06,15:00:00,イベント,600
2021-10-06,15:00:00,カフェ,2400
2021-10-06,15:00:00,入場料,2400
2021-10-06,16:00:00,イベント,2200
2021-10-06,16:00:00,カフェ,8800
2021-10-06,16:00:00,入場料,18100
2021-10-06,16:00:00,物販,4200
2021-10-06,17:00:00,イベント,200
2021-10-06,17:00:00,カフェ,800
2021-10-06,17:00:00,入場料,1200
2021-10-07,09:00:00,入場料,600
2021-10-07,10:00:00,入場料,1000
2021-10-07,11:00:00,カフェ,0
2021-10-07,11:00:00,入場料,3600
2021-10-07,12:00:00,カフェ,0
2021-10-07,12:00:00,入場料,1800
2021-10-07,13:00:00,イベント,400
2021-10-07,13:00:00,カフェ,1600
2021-10-07,13:00:00,入場料,2400
2021-10-07,14:00:00,イベント,1400
2021-10-07,14:00:00,入場料,4200
2021-10-07,15:00:00,イベント,400
2021-10-07,15:00:00,カフェ,1600
2021-10-07,15:00:00,入場料,1200
2021-10-07,16:00:00,イベント,2200
2021-10-07,16:00:00,カフェ,8800
2021-10-07,16:00:00,入場料,18100
2021-10-07,16:00:00,物販,1600
2021-10-07,17:00:00,カフェ,0
2021-10-07,17:00:00,入場料,3000
2021-10-07,17:00:00,物販,2520
2021-10-08,09:00:00,カフェ,0
2021-10-08,09:00:00,入場料,2400
2021-10-08,10:00:00,イベント,200
2021-10-08,10:00:00,カフェ,800
2021-10-08,10:00:00,入場料,3000
2021-10-08,10:00:00,物販,1000
2021-10-08,11:00:00,イベント,600
2021-10-08,11:00:00,カフェ,2400
2021-10-08,11:00:00,入場料,3000
2021-10-08,11:00:00,茶道,2000
2021-10-08,12:00:00,イベント,200
2021-10-08,12:00:00,カフェ,800
2021-10-08,12:00:00,入場料,2400
2021-10-08,12:00:00,物販,600
2021-10-08,12:00:00,茶道,11500
2021-10-08,13:00:00,カフェ,0
2021-10-08,13:00:00,入場料,9000
2021-10-08,13:00:00,茶道,15000
2021-10-08,14:00:00,イベント,1600
2021-10-08,14:00:00,カフェ,6400
2021-10-08,14:00:00,入場料,6100
2021-10-08,14:00:00,物販,250
2021-10-08,15:00:00,カフェ,0
2021-10-08,15:00:00,入場料,1200
2021-10-08,16:00:00,カフェ,0
2021-10-08,16:00:00,入場料,3000
2021-10-08,17:00:00,イベント,3600
2021-10-08,17:00:00,カフェ,14400
2021-10-08,17:00:00,入場料,20700
2021-10-08,17:00:00,物販,1000
2021-10-08,17:00:00,茶道,1500
2021-10-09,09:00:00,イベント,1400
2021-10-09,09:00:00,カフェ,5600
2021-10-09,09:00:00,入場料,6000
2021-10-09,09:00:00,物販,600
2021-10-09,10:00:00,カフェ,0
2021-10-09,10:00:00,入場料,3600
2021-10-09,10:00:00,物販,2620
2021-10-09,11:00:00,カフェ,0
2021-10-09,11:00:00,入場料,2400
2021-10-09,11:00:00,物販,600
2021-10-09,11:00:00,茶道,2000
2021-10-09,12:00:00,イベント,600
2021-10-09,12:00:00,カフェ,2400
2021-10-09,12:00:00,入場料,5400
2021-10-09,12:00:00,物販,1800
2021-10-09,13:00:00,イベント,600
2021-10-09,13:00:00,カフェ,2400
2021-10-09,13:00:00,入場料,3000
2021-10-09,13:00:00,物販,600
2021-10-09,14:00:00,イベント,1400
2021-10-09,14:00:00,カフェ,5600
2021-10-09,14:00:00,入場料,4200
2021-10-09,15:00:00,イベント,1400
2021-10-09,15:00:00,カフェ,5600
2021-10-09,15:00:00,入場料,4400
2021-10-09,16:00:00,カフェ,0
2021-10-09,16:00:00,入場料,1800
2021-10-09,17:00:00,イベント,9400
2021-10-09,17:00:00,カフェ,37600
2021-10-09,17:00:00,入場料,61600
2021-10-10,09:00:00,イベント,800
2021-10-10,09:00:00,カフェ,3200
2021-10-10,09:00:00,入場料,7800
2021-10-10,10:00:00,イベント,400
2021-10-10,10:00:00,カフェ,1600
2021-10-10,10:00:00,入場料,1800
2021-10-10,11:00:00,イベント,3500
2021-10-10,11:00:00,カフェ,3200
2021-10-10,11:00:00,入場料,4200
2021-10-10,11:00:00,物販,1680
2021-10-10,12:00:00,カフェ,0
2021-10-10,12:00:00,入場料,2400
2021-10-10,13:00:00,カフェ,0
2021-10-10,13:00:00,入場料,3600
2021-10-10,13:00:00,物販,1320
2021-10-10,14:00:00,イベント,800
2021-10-10,14:00:00,カフェ,3200
2021-10-10,14:00:00,入場料,3600
2021-10-10,14:00:00,物販,2700
2021-10-10,15:00:00,イベント,1000
2021-10-10,15:00:00,カフェ,4000
2021-10-10,15:00:00,入場料,3600
2021-10-10,15:00:00,物販,300
2021-10-10,16:00:00,カフェ,0
2021-10-10,16:00:00,入場料,0
2021-10-10,17:00:00,イベント,14800
2021-10-10,17:00:00,カフェ,37600
2021-10-10,17:00:00,入場料,39900
2021-10-11,09:00:00,カフェ,0
2021-10-11,09:00:00,入場料,1800
2021-10-11,10:00:00,イベント,800
2021-10-11,10:00:00,カフェ,3200
2021-10-11,10:00:00,入場料,4200
2021-10-11,11:00:00,イベント,400
2021-10-11,11:00:00,カフェ,1600
2021-10-11,11:00:00,入場料,1200
2021-10-11,11:00:00,物販,1200
2021-10-11,12:00:00,イベント,200
2021-10-11,12:00:00,カフェ,800
2021-10-11,12:00:00,入場料,600
2021-10-11,13:00:00,イベント,200
2021-10-11,13:00:00,カフェ,800
2021-10-11,13:00:00,入場料,2400
2021-10-11,14:00:00,イベント,400
2021-10-11,14:00:00,カフェ,1600
2021-10-11,14:00:00,入場料,6000
2021-10-11,14:00:00,物販,4560
2021-10-11,15:00:00,イベント,800
2021-10-11,15:00:00,カフェ,3200
2021-10-11,15:00:00,入場料,3000
2021-10-11,17:00:00,イベント,3800
2021-10-11,17:00:00,カフェ,15200
2021-10-11,17:00:00,入場料,15900
2021-10-11,17:00:00,物販,1000
2021-10-12,09:00:00,入場料,600
2021-10-12,10:00:00,イベント,200
2021-10-12,10:00:00,カフェ,800
2021-10-12,10:00:00,入場料,3000
2021-10-12,12:00:00,イベント,600
2021-10-12,12:00:00,カフェ,2400
2021-10-12,12:00:00,入場料,1300
2021-10-12,13:00:00,イベント,400
2021-10-12,13:00:00,カフェ,1600
2021-10-12,13:00:00,入場料,2400
2021-10-12,14:00:00,カフェ,0
2021-10-12,14:00:00,入場料,2500
2021-10-12,15:00:00,イベント,600
2021-10-12,15:00:00,カフェ,2400
2021-10-12,15:00:00,入場料,3000
2021-10-12,16:00:00,物販,1420
2021-10-12,17:00:00,イベント,36700
2021-10-12,17:00:00,カフェ,9600
2021-10-12,17:00:00,入場料,19400
2021-10-13,09:00:00,カフェ,0
2021-10-13,09:00:00,入場料,4800
2021-10-13,10:00:00,イベント,800
2021-10-13,10:00:00,カフェ,3200
2021-10-13,10:00:00,入場料,2400
2021-10-13,10:00:00,物販,600
2021-10-13,11:00:00,カフェ,0
2021-10-13,11:00:00,入場料,1800
2021-10-13,12:00:00,カフェ,0
2021-10-13,12:00:00,物販,600
2021-10-13,13:00:00,イベント,800
2021-10-13,13:00:00,カフェ,3200
2021-10-13,13:00:00,入場料,7800
2021-10-13,14:00:00,イベント,400
2021-10-13,14:00:00,カフェ,1600
2021-10-13,14:00:00,入場料,3600
2021-10-13,15:00:00,イベント,400
2021-10-13,15:00:00,カフェ,1600
2021-10-13,15:00:00,入場料,7200
2021-10-13,15:00:00,物販,1000
2021-10-13,16:00:00,イベント,400
2021-10-13,16:00:00,カフェ,1600
2021-10-13,16:00:00,入場料,1200
2021-10-13,16:00:00,物販,620
2021-10-13,17:00:00,物販,3000
2021-10-13,18:00:00,イベント,3600
2021-10-13,18:00:00,カフェ,14400
2021-10-13,18:00:00,入場料,17400
2021-10-13,18:00:00,物販,1000
2021-10-14,09:00:00,イベント,400
2021-10-14,09:00:00,カフェ,1600
2021-10-14,09:00:00,入場料,1200
2021-10-14,10:00:00,カフェ,0
2021-10-14,10:00:00,入場料,1800
2021-10-14,11:00:00,イベント,400
2021-10-14,11:00:00,カフェ,1600
2021-10-14,11:00:00,入場料,4200
2021-10-14,11:00:00,物販,600
2021-10-14,12:00:00,イベント,400
2021-10-14,12:00:00,カフェ,1600
2021-10-14,12:00:00,入場料,9000
2021-10-14,12:00:00,物販,1680
2021-10-14,13:00:00,イベント,200
2021-10-14,13:00:00,カフェ,800
2021-10-14,13:00:00,入場料,5400
2021-10-14,13:00:00,物販,4540
2021-10-14,14:00:00,イベント,600
2021-10-14,14:00:00,カフェ,2400
2021-10-14,14:00:00,入場料,2400
2021-10-14,15:00:00,カフェ,0
2021-10-14,15:00:00,入場料,13800
2021-10-14,16:00:00,イベント,1400
2021-10-14,16:00:00,カフェ,5600
2021-10-14,16:00:00,入場料,13400
2021-10-14,17:00:00,入場料,1800
2021-10-15,09:00:00,イベント,400
2021-10-15,09:00:00,カフェ,1600
2021-10-15,09:00:00,入場料,3000
2021-10-15,09:00:00,物販,2620
2021-10-15,10:00:00,イベント,600
2021-10-15,10:00:00,カフェ,2400
2021-10-15,10:00:00,入場料,3600
2021-10-15,11:00:00,カフェ,0
2021-10-15,11:00:00,入場料,5400
2021-10-15,12:00:00,カフェ,0
2021-10-15,12:00:00,入場料,1800
2021-10-15,13:00:00,イベント,600
2021-10-15,13:00:00,カフェ,2400
2021-10-15,13:00:00,入場料,4800
2021-10-15,14:00:00,イベント,1000
2021-10-15,14:00:00,カフェ,4000
2021-10-15,14:00:00,入場料,4800
2021-10-15,15:00:00,イベント,1000
2021-10-15,15:00:00,カフェ,4000
2021-10-15,15:00:00,入場料,5400
2021-10-15,16:00:00,イベント,1000
2021-10-15,16:00:00,カフェ,4000
2021-10-15,16:00:00,入場料,2400
2021-10-15,17:00:00,イベント,3600
2021-10-15,17:00:00,カフェ,14400
2021-10-15,17:00:00,入場料,24600
2021-10-16,09:00:00,イベント,400
2021-10-16,09:00:00,カフェ,1600
2021-10-16,09:00:00,入場料,12000
2021-10-16,10:00:00,イベント,600
2021-10-16,10:00:00,カフェ,2400
2021-10-16,10:00:00,入場料,3600
2021-10-16,11:00:00,イベント,400
2021-10-16,11:00:00,カフェ,1600
2021-10-16,11:00:00,入場料,0
2021-10-16,12:00:00,イベント,600
2021-10-16,12:00:00,カフェ,2400
2021-10-16,12:00:00,入場料,7200
2021-10-16,13:00:00,イベント,1000
2021-10-16,13:00:00,カフェ,4000
2021-10-16,13:00:00,入場料,9600
2021-10-16,14:00:00,イベント,3000
2021-10-16,14:00:00,カフェ,12000
2021-10-16,14:00:00,入場料,11700
2021-10-16,15:00:00,イベント,400
2021-10-16,15:00:00,カフェ,1600
2021-10-16,15:00:00,入場料,5400
2021-10-16,16:00:00,イベント,1000
2021-10-16,16:00:00,カフェ,4000
2021-10-16,16:00:00,入場料,1800
2021-10-16,16:00:00,物販,4120
2021-10-16,17:00:00,イベント,9200
2021-10-16,17:00:00,カフェ,36800
2021-10-16,17:00:00,入場料,43000
2021-10-17,09:00:00,イベント,600
2021-10-17,09:00:00,カフェ,2400
2021-10-17,09:00:00,入場料,1800
2021-10-17,10:00:00,イベント,400
2021-10-17,10:00:00,カフェ,1600
2021-10-17,10:00:00,入場料,4200
2021-10-17,11:00:00,カフェ,0
2021-10-17,11:00:00,入場料,1200
2021-10-17,12:00:00,イベント,200
2021-10-17,12:00:00,カフェ,800
2021-10-17,12:00:00,入場料,6600
2021-10-17,13:00:00,イベント,200
2021-10-17,13:00:00,カフェ,800
2021-10-17,13:00:00,入場料,5400
2021-10-17,14:00:00,イベント,600
2021-10-17,14:00:00,カフェ,2400
2021-10-17,14:00:00,入場料,11600
2021-10-17,15:00:00,イベント,1200
2021-10-17,15:00:00,カフェ,4800
2021-10-17,15:00:00,入場料,6000
2021-10-17,15:00:00,物販,500
2021-10-17,16:00:00,イベント,10400
2021-10-17,16:00:00,カフェ,41600
2021-10-17,16:00:00,入場料,46700
2021-10-17,17:00:00,入場料,9000
2021-10-18,09:00:00,イベント,1600
2021-10-18,09:00:00,カフェ,6400
2021-10-18,09:00:00,入場料,9000
2021-10-18,10:00:00,イベント,200
2021-10-18,10:00:00,カフェ,800
2021-10-18,10:00:00,入場料,0
2021-10-18,11:00:00,イベント,200
2021-10-18,11:00:00,カフェ,800
2021-10-18,11:00:00,入場料,3000
2021-10-18,12:00:00,イベント,800
2021-10-18,12:00:00,カフェ,3200
2021-10-18,12:00:00,入場料,2400
2021-10-18,12:00:00,物販,600
2021-10-18,13:00:00,イベント,1200
2021-10-18,13:00:00,カフェ,4800
2021-10-18,13:00:00,ガイド,30000
2021-10-18,13:00:00,入場料,19400
2021-10-18,14:00:00,イベント,600
2021-10-18,14:00:00,カフェ,2400
2021-10-18,14:00:00,入場料,3000
2021-10-18,15:00:00,イベント,600
2021-10-18,15:00:00,カフェ,2400
2021-10-18,15:00:00,入場料,3600
2021-10-18,15:00:00,物販,1200
2021-10-18,16:00:00,カフェ,0
2021-10-18,16:00:00,入場料,600
2021-10-18,17:00:00,イベント,1800
2021-10-18,17:00:00,カフェ,7200
2021-10-18,17:00:00,入場料,15000
2021-10-19,09:00:00,カフェ,0
2021-10-19,09:00:00,入場料,5000
2021-10-19,10:00:00,カフェ,0
2021-10-19,10:00:00,入場料,2400
2021-10-19,11:00:00,イベント,400
2021-10-19,11:00:00,カフェ,1600
2021-10-19,11:00:00,入場料,2400
2021-10-19,11:00:00,物販,600
2021-10-19,12:00:00,イベント,400
2021-10-19,12:00:00,カフェ,1600
2021-10-19,12:00:00,入場料,2400
2021-10-19,13:00:00,イベント,400
2021-10-19,13:00:00,カフェ,1600
2021-10-19,13:00:00,入場料,2400
2021-10-19,14:00:00,入場料,1800
2021-10-19,15:00:00,イベント,800
2021-10-19,15:00:00,カフェ,3200
2021-10-19,15:00:00,入場料,9000
2021-10-19,17:00:00,イベント,1000
2021-10-19,17:00:00,カフェ,4000
2021-10-19,17:00:00,入場料,10400
2021-10-20,09:00:00,入場料,0
2021-10-20,10:00:00,イベント,200
2021-10-20,10:00:00,カフェ,800
2021-10-20,10:00:00,入場料,3000
2021-10-20,10:00:00,物販,600
2021-10-20,11:00:00,イベント,400
2021-10-20,11:00:00,カフェ,1600
2021-10-20,11:00:00,入場料,6000
2021-10-20,12:00:00,入場料,1200
2021-10-20,12:00:00,物販,1000
2021-10-20,13:00:00,イベント,600
2021-10-20,13:00:00,カフェ,2400
2021-10-20,13:00:00,入場料,9000
2021-10-20,14:00:00,イベント,400
2021-10-20,14:00:00,カフェ,1600
2021-10-20,14:00:00,入場料,6000
2021-10-20,15:00:00,イベント,400
2021-10-20,15:00:00,カフェ,1600
2021-10-20,15:00:00,入場料,2400
2021-10-20,16:00:00,イベント,200
2021-10-20,16:00:00,カフェ,800
2021-10-20,16:00:00,入場料,1700
2021-10-20,18:00:00,イベント,1800
2021-10-20,18:00:00,カフェ,7200
2021-10-20,18:00:00,入場料,10500
2021-10-21,09:00:00,イベント,200
2021-10-21,09:00:00,カフェ,800
2021-10-21,09:00:00,入場料,1200
2021-10-21,10:00:00,カフェ,0
2021-10-21,10:00:00,入場料,2400
2021-10-21,11:00:00,カフェ,0
2021-10-21,11:00:00,入場料,5400
2021-10-21,11:00:00,物販,4640
2021-10-21,12:00:00,イベント,200
2021-10-21,12:00:00,カフェ,800
2021-10-21,12:00:00,入場料,600
2021-10-21,13:00:00,イベント,200
2021-10-21,13:00:00,カフェ,800
2021-10-21,13:00:00,入場料,3000
2021-10-21,13:00:00,物販,960
2021-10-21,14:00:00,イベント,1000
2021-10-21,14:00:00,カフェ,4000
2021-10-21,14:00:00,入場料,7700
2021-10-21,15:00:00,イベント,600
2021-10-21,15:00:00,カフェ,2400
2021-10-21,15:00:00,入場料,1800
2021-10-21,16:00:00,イベント,15200
2021-10-21,16:00:00,カフェ,14400
2021-10-21,16:00:00,入場料,26100
2021-10-21,16:00:00,物販,2200
2021-10-21,17:00:00,イベント,200
2021-10-21,17:00:00,カフェ,800
2021-10-21,17:00:00,入場料,13800
2021-10-22,09:00:00,カフェ,0
2021-10-22,09:00:00,入場料,4600
2021-10-22,09:00:00,物販,600
2021-10-22,09:00:00,茶道,15000
2021-10-22,10:00:00,イベント,1000
2021-10-22,10:00:00,カフェ,4000
